253855,8540,1
253855,8573,1
253855,8577,1
253855,8581,1
253855,8614,1
253855,8617,1
253855,8622,1
253855,8644,1
253855,8655,1
253855,8660,1
253855,8682,1
253855,8686,1
253855,8702,1
253855,8722,1
253855,8729,1
253855,8759,1
253855,8789,1
253855,8792,1
253855,8839,1
253855,8858,1
253855,8945,1
253855,8981,1
253855,8984,1
253855,9012,1
253855,9022,1
253855,9037,1
253855,9038,1
253855,9058,1
253855,9061,1
253855,9140,1
253855,9470,1
253855,9946,1
253855,43065,1
253855,43098,1
253855,46061,1
253855,46087,1
253855,46099,1
253855,46107,1
253855,46135,1
253855,46151,1
253855,46208,1
253855,46212,1
253855,46237,1
253855,47322,1
253855,47326,1
253855,47327,1
253855,47331,1
253855,47335,1
253855,47340,1
253855,47343,1
253855,47349,1
253855,47354,1
253855,47358,1
253855,47362,1
253855,47363,1
253855,47396,1
253855,47398,1
253855,47402,1
253855,47403,1
253855,47421,1
253855,47424,1
253855,47447,1
253855,47457,1
253855,47458,1
253855,47461,1
253855,47466,1
253855,47468,1
253855,47472,1
253855,47473,1
253855,47475,1
253855,47477,1
253855,47567,1
253855,47568,1
253855,47571,1
253855,47578,1
253855,47579,1
253855,47584,1
253855,47585,1
253855,47589,1
253855,47590,1
253855,47618,1
253855,47621,1
253855,47622,1
253855,47624,1
253855,47626,1
253855,47633,1
253855,47637,1
253855,47639,1
253855,47640,1
253855,47641,1
253855,47644,1
253855,47645,1
253855,48049,1
253855,48055,1
253855,48057,1
253855,48060,1
253855,48061,1
253855,48062,1
253855,48075,1
253855,52414,1
253855,52477,1
253855,52571,1
253855,52612,1
253855,52898,1
253855,53147,1
253855,53220,1
253855,53230,1
253855,53234,1
253855,53239,1
253855,53241,1
253855,53249,1
253855,53251,1
253855,53258,1
253855,53259,1
253855,53263,1
253855,53264,1
253855,53265,1
253855,53268,1
253855,53272,1
253855,53273,1
253855,53285,1
253855,53296,1
253855,53297,1
253855,53305,1
253855,53313,1
253855,53319,1
253855,53338,1
253855,53356,1
253855,53357,1
253855,53359,1
253855,53361,1
253855,53385,1
253855,53413,1
253855,53414,1
253855,53424,1
253855,53432,1
253855,53433,1
253855,53435,1
253855,53439,1
253855,53440,1
253855,53470,1
253855,53476,1
253855,53508,1
253855,53516,1
253855,53517,1
253855,53521,1
253855,53536,1
253855,53550,1
253855,53622,1
253855,53627,1
253855,53633,1
253855,53648,1
253855,53657,1
253855,53684,1
253855,53686,1
253855,53687,1
253855,53690,1
253855,53698,1
253855,53706,1
253855,53709,1
253855,53863,1
253855,53868,1
253855,53869,1
253855,53873,1
253855,53881,1
253855,53890,1
253855,53892,1
253855,53893,1
253855,53897,1
253855,53899,1
253855,53905,1
253855,53907,1
253855,53912,1
253855,53913,1
253855,53917,1
253855,53928,1
253855,53931,1
253855,53933,1
253855,53935,1
253855,53943,1
253855,53948,1
253855,53954,1
253855,53960,1
253855,53961,1
253855,53968,1
253855,53970,1
253855,53972,1
253855,53974,1
253855,53975,1
253855,53980,1
253855,53981,1
253855,53984,1
253855,53986,1
253855,53993,1
253855,53995,1
253855,53997,1
253855,54001,1
253855,54014,1
253855,54019,1
253855,54022,1
253855,54029,1
253855,54032,1
253855,54034,1
253855,54036,1
253855,54055,1
253855,54061,1
253855,54067,1
253855,54068,1
253855,54084,1
253855,54093,1
253855,54096,1
253855,54100,1
253855,54103,1
253855,54114,1
253855,54128,1
253855,54129,1
253855,54134,1
253855,54135,1
253855,54136,1
253855,54137,1
253855,54138,1
253855,54139,1
253855,54141,1
253855,54142,1
253855,54148,1
253855,54149,1
253855,54152,1
253855,54157,1
253855,54159,1
253855,54162,1
253855,54163,1
253855,54165,1
253855,54170,1
253855,54171,1
253855,54175,1
253855,54178,1
253855,54181,1
253855,54184,1
253855,54191,1
253855,54209,1
253855,54214,1
253855,54219,1
253855,54223,1
253855,54225,1
253855,54226,1
253855,54227,1
253855,54228,1
253855,54229,1
253855,54232,1
253855,54233,1
253855,54234,1
253855,54235,1
253855,54240,1
253855,54243,1
253855,54246,1
253855,54249,1
253855,54251,1
253855,54254,1
253855,54256,1
253855,54257,1
253855,54263,1
253855,54289,1
253855,57376,1
253855,62330,1
253855,64098,1
253855,64134,1
253855,64142,1
253855,64144,1
253855,64169,1
253855,64215,1
253855,64350,1
253855,64674,1
253855,64685,1
253855,64691,1
253855,64834,1
253855,67682,1
253855,70017,1
253855,70019,1
253855,70023,1
253855,70116,1
253855,70126,1
253855,70128,1
253855,70142,1
253855,70147,1
253855,70150,1
253855,70184,1
253855,70203,1
253855,70209,1
253855,70213,1
253855,70541,1
253855,70568,1
253855,72492,1
253855,72520,1
253855,72539,1
253855,72541,1
253855,72546,1
253855,72550,1
253855,72558,1
253855,72567,1
253855,72568,1
253855,72571,1
253855,72581,1
253855,72593,1
253855,72623,1
253855,72628,1
253855,72648,1
253855,72651,1
253855,72655,1
253855,72659,1
253855,72663,1
253855,72665,1
253855,72675,1
253855,72738,1
253855,72748,1
253855,72750,1
253855,72764,1
253855,72803,1
253855,72807,1
253855,72813,1
253855,72815,1
253855,72817,1
253855,72828,1
253855,72834,1
253855,72837,1
253855,72840,1
253855,72843,1
253855,72862,1
253855,72877,1
253855,72894,1
253855,72898,1
253855,72899,1
253855,72918,1
253855,72928,1
253855,72929,1
253855,72936,1
253855,72949,1
253855,72951,1
253855,72968,1
253855,72978,1
253855,72979,1
253855,72983,1
253855,72989,1
253855,73014,1
253855,73028,1
253855,73029,1
253855,73030,1
253855,73043,1
253855,73045,1
253855,73061,1
253855,73062,1
253855,73071,1
253855,73073,1
253855,73079,1
253855,74232,1
253855,74234,1
253855,74251,1
253855,74252,1
253855,74253,1
253855,74254,1
253855,74398,1
253856,1927,6
253856,1932,2
253856,1932,3
253856,1932,5
253856,3706,4
253856,3706,6
253856,3711,3
253856,4937,4
253856,4955,4
253856,4968,3
253856,4968,4
253856,4968,6
253856,5570,1
253856,5690,1
253856,5755,1
253856,5773,1
253856,5984,1
253856,6192,1
253856,8326,1
253856,8586,1
253856,8643,1
253856,8764,1
253856,8769,1
253856,8923,1
253856,9027,1
253856,9060,1
253856,9127,1
253856,9946,1
253856,11963,4
253856,17719,4
253856,22286,4
253856,46061,1
253856,46072,1
253856,46099,1
253856,46107,1
253856,46140,1
253856,46210,1
253856,47326,1
253856,47340,1
253856,47344,1
253856,47345,1
253856,47353,1
253856,47356,1
253856,47364,1
253856,47382,1
253856,47397,1
253856,47400,1
253856,47461,1
253856,47465,1
253856,47467,1
253856,47569,1
253856,47571,1
253856,47588,1
253856,47618,1
253856,47623,1
253856,47624,1
253856,47635,1
253856,48048,1
253856,48052,1
253856,48075,1
253856,50733,4
253856,51256,4
253856,51269,4
253856,52029,1
253856,52414,1
253856,52477,1
253856,52479,1
253856,52538,1
253856,52571,1
253856,52612,1
253856,52625,1
253856,52865,1
253856,52898,1
253856,52931,1
253856,52975,1
253856,53094,1
253856,53147,1
253856,53152,1
253856,53196,1
253856,53210,1
253856,53232,1
253856,53255,1
253856,53260,1
253856,53266,1
253856,53267,1
253856,53272,1
253856,53274,1
253856,53289,1
253856,53304,1
253856,53325,1
253856,53328,1
253856,53333,1
253856,53402,1
253856,53403,1
253856,53423,1
253856,53437,1
253856,53507,1
253856,53513,1
253856,53539,1
253856,53546,1
253856,53631,1
253856,53686,1
253856,53689,1
253856,53691,1
253856,53706,1
253856,53875,1
253856,53879,6
253856,53929,1
253856,53930,1
253856,53934,1
253856,53975,1
253856,53977,1
253856,53983,1
253856,53987,1
253856,53989,1
253856,54014,1
253856,54020,1
253856,54045,1
253856,54048,1
253856,54063,1
253856,54067,1
253856,54089,1
253856,54099,1
253856,54100,1
253856,54103,1
253856,54107,1
253856,54111,1
253856,54206,1
253856,54212,1
253856,54214,1
253856,54223,1
253856,54232,1
253856,54273,1
253856,54289,1
253856,54420,1
253856,55864,4
253856,56142,1
253856,62745,1
253856,64098,1
253856,64099,1
253856,64106,1
253856,64107,1
253856,64113,1
253856,64114,1
253856,64119,1
253856,64122,1
253856,64124,1
253856,64125,1
253856,64128,1
253856,64134,1
253856,64138,1
253856,64142,1
253856,64144,1
253856,64145,1
253856,64147,1
253856,64148,1
253856,64150,1
253856,64163,1
253856,64169,1
253856,64208,1
253856,64211,1
253856,64215,1
253856,64217,1
253856,64218,1
253856,64219,1
253856,64220,1
253856,64221,1
253856,64350,1
253856,64834,1
253856,65487,1
253856,65781,1
253856,65784,1
253856,65787,1
253856,65788,1
253856,66634,1
253856,67682,1
253856,70094,1
253856,70117,1
253856,70122,1
253856,70158,1
253856,70541,1
253856,70583,1
253856,72471,1
253856,72472,1
253856,72473,1
253856,72477,1
253856,72480,1
253856,72483,1
253856,72485,1
253856,72486,1
253856,72487,1
253856,72490,1
253856,72492,1
253856,72493,1
253856,72494,1
253856,72495,1
253856,72496,1
253856,72500,1
253856,72502,1
253856,72504,1
253856,72505,1
253856,72507,1
253856,72508,1
253856,72509,1
253856,72511,1
253856,72512,1
253856,72513,1
253856,72515,1
253856,72516,1
253856,72518,1
253856,72520,1
253856,72521,1
253856,72522,1
253856,72523,1
253856,72525,1
253856,72528,1
253856,72529,1
253856,72531,1
253856,72532,1
253856,72533,1
253856,72534,1
253856,72535,1
253856,72537,1
253856,72539,1
253856,72541,1
253856,72543,1
253856,72544,1
253856,72545,1
253856,72546,1
253856,72547,1
253856,72548,1
253856,72549,1
253856,72550,1
253856,72553,1
253856,72554,1
253856,72555,1
253856,72556,1
253856,72557,1
253856,72558,1
253856,72563,1
253856,72564,1
253856,72566,1
253856,72567,1
253856,72568,1
253856,72569,1
253856,72570,1
253856,72571,1
253856,72572,1
253856,72574,1
253856,72576,1
253856,72578,1
253856,72579,1
253856,72580,1
253856,72581,1
253856,72582,1
253856,72584,1
253856,72585,1
253856,72586,1
253856,72587,1
253856,72588,1
253856,72589,1
253856,72590,1
253856,72593,1
253856,72598,1
253856,72599,1
253856,72600,1
253856,72602,1
253856,72604,1
253856,72605,1
253856,72607,1
253856,72612,1
253856,72613,1
253856,72616,1
253856,72617,1
253856,72618,1
253856,72620,1
253856,72621,1
253856,72622,1
253856,72623,1
253856,72624,1
253856,72625,1
253856,72626,1
253856,72627,1
253856,72628,1
253856,72629,1
253856,72630,1
253856,72631,1
253856,72632,1
253856,72634,1
253856,72637,1
253856,72639,1
253856,72640,1
253856,72641,1
253856,72642,1
253856,72643,1
253856,72644,1
253856,72647,1
253856,72648,1
253856,72649,1
253856,72650,1
253856,72651,1
253856,72652,1
253856,72653,1
253856,72655,1
253856,72659,1
253856,72660,1
253856,72661,1
253856,72663,1
253856,72664,1
253856,72665,1
253856,72666,1
253856,72667,1
253856,72668,1
253856,72669,1
253856,72670,1
253856,72671,1
253856,72673,1
253856,72674,1
253856,72675,1
253856,72676,1
253856,72678,1
253856,72679,1
253856,72680,1
253856,72681,1
253856,72682,1
253856,72686,1
253856,72687,1
253856,72690,1
253856,72692,1
253856,72696,1
253856,72699,1
253856,72701,1
253856,72702,1
253856,72703,1
253856,72704,1
253856,72705,1
253856,72706,1
253856,72709,1
253856,72711,1
253856,72714,1
253856,72715,1
253856,72716,1
253856,72717,1
253856,72721,1
253856,72722,1
253856,72723,1
253856,72726,1
253856,72728,1
253856,72734,1
253856,72737,1
253856,72738,1
253856,72740,1
253856,72741,1
253856,72744,1
253856,72747,1
253856,72748,1
253856,72749,1
253856,72750,1
253856,72752,1
253856,72754,1
253856,72755,1
253856,72756,1
253856,72757,1
253856,72758,1
253856,72762,1
253856,72764,1
253856,72770,1
253856,72771,1
253856,72772,1
253856,72773,1
253856,72774,1
253856,72777,1
253856,72778,1
253856,72780,1
253856,72781,1
253856,72783,1
253856,72784,1
253856,72785,1
253856,72786,1
253856,72788,1
253856,72789,1
253856,72792,1
253856,72794,1
253856,72795,1
253856,72796,1
253856,72798,1
253856,72799,1
253856,72801,1
253856,72803,1
253856,72805,1
253856,72807,1
253856,72809,1
253856,72812,1
253856,72813,1
253856,72815,1
253856,72816,1
253856,72817,1
253856,72821,1
253856,72824,1
253856,72826,1
253856,72827,1
253856,72828,1
253856,72831,1
253856,72832,1
253856,72833,1
253856,72834,1
253856,72835,1
253856,72837,1
253856,72839,1
253856,72840,1
253856,72843,1
253856,72845,1
253856,72849,1
253856,72851,1
253856,72853,1
253856,72854,1
253856,72856,1
253856,72857,1
253856,72862,1
253856,72872,1
253856,72874,1
253856,72875,1
253856,72876,1
253856,72877,1
253856,72878,1
253856,72879,1
253856,72880,1
253856,72883,1
253856,72886,1
253856,72887,1
253856,72890,1
253856,72892,1
253856,72894,1
253856,72896,1
253856,72898,1
253856,72899,1
253856,72901,1
253856,72903,1
253856,72904,1
253856,72905,1
253856,72912,1
253856,72914,1
253856,72915,1
253856,72916,1
253856,72917,1
253856,72918,1
253856,72920,1
253856,72921,1
253856,72922,1
253856,72923,1
253856,72924,1
253856,72927,1
253856,72928,1
253856,72929,1
253856,72936,1
253856,72937,1
253856,72938,1
253856,72939,1
253856,72940,1
253856,72942,1
253856,72944,1
253856,72947,1
253856,72949,1
253856,72950,1
253856,72951,1
253856,72952,1
253856,72953,1
253856,72955,1
253856,72956,1
253856,72958,1
253856,72966,1
253856,72968,1
253856,72969,1
253856,72970,1
253856,72976,1
253856,72978,1
253856,72979,1
253856,72980,1
253856,72982,1
253856,72983,1
253856,72984,1
253856,72987,1
253856,72989,1
253856,72995,1
253856,72997,1
253856,72998,1
253856,73001,1
253856,73002,1
253856,73003,1
253856,73004,1
253856,73007,1
253856,73014,1
253856,73015,1
253856,73017,1
253856,73023,1
253856,73027,1
253856,73028,1
253856,73029,1
253856,73030,1
253856,73034,1
253856,73042,1
253856,73043,1
253856,73045,1
253856,73047,1
253856,73048,1
253856,73049,1
253856,73057,1
253856,73058,1
253856,73061,1
253856,73062,1
253856,73071,1
253856,73072,1
253856,73073,1
253856,73076,1
253856,73078,1
253856,73079,1
253856,73080,1
253856,73081,1
253856,73086,1
253856,73088,1
253856,73089,1
253856,73108,1
253856,73112,1
253856,74395,1
253856,74397,1
253856,74651,1
253856,74652,1
253856,74672,1
253856,74673,1
253856,74674,1
253856,74680,1
253856,74682,1
253856,74686,1
253857,4971,2
253857,5735,1
253857,5791,1
253857,5893,1
253857,6041,1
253857,6049,1
253857,6328,1
253857,8704,1
253857,8714,1
253857,8721,1
253857,8722,1
253857,8724,1
253857,8735,1
253857,8745,1
253857,8749,1
253857,8751,1
253857,8755,1
253857,8762,1
253857,8765,1
253857,8766,1
253857,8768,1
253857,8778,1
253857,8779,1
253857,8784,1
253857,8809,1
253857,8833,1
253857,8845,1
253857,8855,1
253857,8861,1
253857,8865,1
253857,8869,1
253857,8874,1
253857,8895,1
253857,8900,1
253857,8903,1
253857,8905,1
253857,8908,1
253857,9063,1
253857,9210,1
253857,9837,1
253857,16036,6
253857,43091,1
253857,48115,1
253857,55976,1
253857,56187,1
253857,56250,1
253857,56277,1
253857,64415,1
253857,64439,1
253857,64691,1
253857,64696,1
253857,68372,1
253857,74092,1
253859,284,5
253859,794,5
253859,1844,5
253859,1884,5
253859,1885,5
253859,1888,5
253859,1914,5
253859,1957,5
253859,1973,5
253859,1981,5
253859,1992,5
253859,1997,5
253859,2195,5
253859,2979,5
253859,3216,5
253859,3637,5
253859,3715,5
253859,4907,5
253859,4940,5
253859,4946,5
253859,4948,5
253859,4971,2
253859,5729,1
253859,5733,1
253859,5735,1
253859,5752,1
253859,5803,1
253859,5859,1
253859,5874,1
253859,5885,1
253859,5890,1
253859,5893,1
253859,5898,1
253859,5904,1
253859,5925,1
253859,5927,1
253859,5966,1
253859,5979,1
253859,5985,1
253859,5987,1
253859,6002,1
253859,6037,1
253859,6041,1
253859,6047,1
253859,6049,1
253859,6051,1
253859,6056,1
253859,6059,1
253859,6328,1
253859,7970,1
253859,8704,1
253859,8710,1
253859,8714,1
253859,8717,1
253859,8721,1
253859,8722,1
253859,8724,1
253859,8735,1
253859,8739,1
253859,8745,1
253859,8749,1
253859,8751,1
253859,8755,1
253859,8757,1
253859,8759,1
253859,8761,1
253859,8762,1
253859,8765,1
253859,8766,1
253859,8767,1
253859,8768,1
253859,8770,1
253859,8776,1
253859,8779,1
253859,8784,1
253859,8787,1
253859,8792,1
253859,8797,1
253859,8805,1
253859,8809,1
253859,8810,1
253859,8813,1
253859,8816,1
253859,8817,1
253859,8818,1
253859,8821,1
253859,8822,1
253859,8825,1
253859,8826,1
253859,8827,1
253859,8832,1
253859,8841,1
253859,8844,1
253859,8845,1
253859,8847,1
253859,8849,1
253859,8852,1
253859,8853,1
253859,8855,1
253859,8856,1
253859,8861,1
253859,8865,1
253859,8866,1
253859,8869,1
253859,8874,1
253859,8877,1
253859,8878,1
253859,8883,1
253859,8887,1
253859,8893,1
253859,8895,1
253859,8900,1
253859,8903,1
253859,8905,1
253859,8906,1
253859,8908,1
253859,9063,1
253859,9210,1
253859,9837,1
253859,10137,5
253859,10139,5
253859,10218,5
253859,16036,5
253859,16515,5
253859,24507,5
253859,27068,5
253859,27473,5
253859,29017,5
253859,30190,5
253859,35362,5
253859,36029,5
253859,36087,5
253859,42580,5
253859,43046,1
253859,43091,1
253859,43098,1
253859,48115,1
253859,50773,5
253859,50790,5
253859,55971,1
253859,55976,1
253859,56187,1
253859,56250,1
253859,56277,1
253859,59645,5
253859,61596,5
253859,62214,5
253859,64356,1
253859,64415,1
253859,64439,1
253859,64674,1
253859,64779,1
253859,64805,1
253859,68372,1
253859,74092,1
253860,1844,5
253860,1863,5
253860,1997,5
253860,2195,5
253860,3706,5
253860,3715,5
253860,4463,6
253860,4938,5
253860,4946,2
253860,4948,5
253860,4953,5
253860,4968,5
253860,4972,5
253860,5791,1
253860,5868,1
253860,5888,1
253860,5905,1
253860,5953,1
253860,5959,1
253860,6015,1
253860,6016,1
253860,6027,1
253860,6058,1
253860,8737,1
253860,8752,1
253860,8815,1
253860,8829,1
253860,10437,5
253860,10950,5
253860,11963,5
253860,24507,5
253860,43068,1
253860,53879,6
253860,56376,1
253860,64674,1
253860,64754,1
253860,64755,1
253860,64760,1
253860,64788,1
253862,2078,2
253862,2970,4
253862,2970,6
253862,5889,1
253862,5918,1
253862,6270,1
253862,6271,1
253862,6278,1
253862,6283,1
253862,7955,1
253862,48119,1
253862,50647,1
253862,50653,1
253862,50672,1
253862,55713,1
253862,55833,1
253862,55863,1
253862,55882,1
253862,55925,1
253862,56090,1
253862,56112,1
253862,56447,1
253862,56468,1
253862,64168,1
253862,64177,1
253862,64593,1
253862,64683,1
253862,64780,1
253862,64816,1
253862,64838,1
253862,64867,1
253862,64875,1
253862,64889,1
253862,64890,1
253862,64895,1
253862,64907,1
253862,64925,1
253862,74894,1
253863,2078,2
253863,2970,4
253863,2970,6
253863,5959,1
253863,6103,1
253863,6127,1
253863,6177,1
253863,6198,1
253863,6275,1
253863,6320,1
253863,8524,1
253863,8561,1
253863,8565,1
253863,8679,1
253863,8908,1
253863,9007,1
253863,9009,1
253863,9013,1
253863,9021,1
253863,9029,1
253863,9030,1
253863,9046,1
253863,9047,1
253863,9050,1
253863,9055,1
253863,9056,1
253863,9058,1
253863,45104,1
253866,8923,1
253866,9060,1
253866,47465,1
253866,52931,1
253866,53266,1
253866,53328,1
253866,53403,1
253866,53437,1
253866,54111,1
253866,64119,1
253866,72513,1
253866,72515,1
253866,72528,1
253866,72533,1
253866,72545,1
253866,72556,1
253866,72572,1
253866,72576,1
253866,72581,1
253866,72584,1
253866,72586,1
253866,72602,1
253866,72608,1
253866,72655,1
253866,72674,1
253866,72675,1
253866,72676,1
253866,72681,1
253866,72701,1
253866,72715,1
253866,73047,1
253868,2121,2
253868,5755,1
253868,5773,1
253868,5947,1
253868,5984,1
253868,6192,1
253868,8289,1
253868,8326,1
253868,8448,1
253868,8450,1
253868,8462,1
253868,8764,1
253868,8769,1
253868,8819,1
253868,9127,1
253868,46061,1
253868,46072,1
253868,46099,1
253868,46210,1
253868,46212,1
253868,48075,1
253868,52414,1
253868,52477,1
253868,52571,1
253868,52612,1
253868,52865,1
253868,52898,1
253868,52975,1
253868,53094,1
253868,53147,1
253868,53152,1
253868,53196,1
253868,53507,1
253868,53513,1
253868,53539,1
253868,53546,1
253868,53686,1
253868,53689,1
253868,53691,1
253868,53706,1
253868,53875,1
253868,53929,1
253868,53930,1
253868,53934,1
253868,53973,1
253868,53975,1
253868,53977,1
253868,53983,1
253868,53987,1
253868,53989,1
253868,54014,1
253868,54020,1
253868,54045,1
253868,54048,1
253868,54063,1
253868,54067,1
253868,54083,1
253868,54099,1
253868,54103,1
253868,56142,1
253868,62745,1
253868,64134,1
253868,64138,1
253868,64142,1
253868,64144,1
253868,64145,1
253868,64147,1
253868,64148,1
253868,64150,1
253868,64208,1
253868,64211,1
253868,64215,1
253868,64217,1
253868,64218,1
253868,64219,1
253868,64220,1
253868,64221,1
253868,64350,1
253868,66634,1
253868,70094,1
253868,70117,1
253868,70122,1
253868,70158,1
253868,72493,1
253868,72557,1
253868,72734,1
253868,72737,1
253868,72738,1
253868,72740,1
253868,72741,1
253868,72744,1
253868,72747,1
253868,72748,1
253868,72749,1
253868,72750,1
253868,72752,1
253868,72754,1
253868,72755,1
253868,72756,1
253868,72757,1
253868,72758,1
253868,72762,1
253868,72764,1
253868,72770,1
253868,72771,1
253868,72772,1
253868,72773,1
253868,72774,1
253868,72777,1
253868,72778,1
253868,72780,1
253868,72781,1
253868,72783,1
253868,72784,1
253868,72785,1
253868,72786,1
253868,72788,1
253868,72789,1
253868,72792,1
253868,72794,1
253868,72795,1
253868,72796,1
253868,72798,1
253868,72799,1
253868,72801,1
253868,72803,1
253868,72807,1
253868,72809,1
253868,72812,1
253868,72813,1
253868,72815,1
253868,72816,1
253868,72821,1
253868,72824,1
253868,72826,1
253868,72827,1
253868,72828,1
253868,72831,1
253868,72832,1
253868,72833,1
253868,72834,1
253868,72835,1
253868,72837,1
253868,72839,1
253868,72840,1
253868,72843,1
253868,72845,1
253868,72849,1
253868,72851,1
253868,72853,1
253868,72854,1
253868,72856,1
253868,72862,1
253868,72872,1
253868,72874,1
253868,72875,1
253868,72876,1
253868,72877,1
253868,72878,1
253868,72879,1
253868,72880,1
253868,72883,1
253868,72886,1
253868,72890,1
253868,72892,1
253868,72893,1
253868,72894,1
253868,72898,1
253868,72899,1
253868,72901,1
253868,72903,1
253868,72904,1
253868,72905,1
253868,72912,1
253868,72914,1
253868,72915,1
253868,72916,1
253868,72918,1
253868,72920,1
253868,72921,1
253868,72922,1
253868,72923,1
253868,72924,1
253868,72927,1
253868,72928,1
253868,72929,1
253868,72936,1
253868,72937,1
253868,72938,1
253868,72939,1
253868,72940,1
253868,72942,1
253868,72944,1
253868,72947,1
253868,72949,1
253868,72950,1
253868,72951,1
253868,72952,1
253868,72953,1
253868,72955,1
253868,72956,1
253868,72958,1
253868,72966,1
253868,72968,1
253868,72969,1
253868,72970,1
253868,72976,1
253868,72978,1
253868,72979,1
253868,72982,1
253868,72983,1
253868,72984,1
253868,72987,1
253868,72989,1
253868,73078,1
253868,73079,1
253868,73089,1
253868,73108,1
253868,74397,1
253868,74652,1
253868,74672,1
253868,74673,1
253868,74674,1
253869,4234,2
253869,47333,1
253869,47341,1
253869,47363,1
253869,47453,1
253869,74235,1
253870,8586,1
253870,8643,1
253870,9027,1
253870,46140,1
253870,46208,1
253870,46237,1
253870,47326,1
253870,47364,1
253870,47467,1
253870,47569,1
253870,47571,1
253870,47618,1
253870,47623,1
253870,47624,1
253870,47635,1
253870,48048,1
253870,48052,1
253870,52029,1
253870,52479,1
253870,52538,1
253870,52625,1
253870,53210,1
253870,53232,1
253870,53255,1
253870,53267,1
253870,53274,1
253870,53289,1
253870,53304,1
253870,53325,1
253870,53402,1
253870,53423,1
253870,53631,1
253870,53682,1
253870,54089,1
253870,54212,1
253870,54214,1
253870,54223,1
253870,54273,1
253870,54420,1
253870,55799,1
253870,64106,1
253870,64107,1
253870,64113,1
253870,64122,1
253870,64124,1
253870,64125,1
253870,64163,1
253870,64169,1
253870,64834,1
253870,65487,1
253870,65781,1
253870,65784,1
253870,65787,1
253870,65788,1
253870,67682,1
253870,70541,1
253870,72472,1
253870,72473,1
253870,72477,1
253870,72480,1
253870,72483,1
253870,72485,1
253870,72486,1
253870,72487,1
253870,72492,1
253870,72495,1
253870,72496,1
253870,72505,1
253870,72509,1
253870,72516,1
253870,72518,1
253870,72521,1
253870,72523,1
253870,72532,1
253870,72535,1
253870,72543,1
253870,72547,1
253870,72548,1
253870,72555,1
253870,72563,1
253870,72564,1
253870,72566,1
253870,72568,1
253870,72570,1
253870,72571,1
253870,72578,1
253870,72582,1
253870,72587,1
253870,72588,1
253870,72589,1
253870,72590,1
253870,72598,1
253870,72599,1
253870,72600,1
253870,72604,1
253870,72607,1
253870,72612,1
253870,72613,1
253870,72618,1
253870,72626,1
253870,72628,1
253870,72629,1
253870,72634,1
253870,72637,1
253870,72639,1
253870,72640,1
253870,72641,1
253870,72643,1
253870,72644,1
